datetime,channel,message_id,url,category,country,subject,original,english
2025-12-11 16:32:37,@kursivm,39158,https://t.me/kursivm/39158,domestic politics,Kazakhstan,,". .

 , . 

 . . . .

: 

@kursivm #kursiv_news","In Astana, a tandyrna (traditional oven) collapsed and burned. A one-story addition to a two-story building caught fire on M. Zhumabeva street in Almaty. Gas-air mixture exploded before firefighters arrived, causing part of the tandyrna to collapse. Firefighters quickly removed five gas cylinders and prevented the fire from spreading to the main building. The blaze was quickly extinguished. Four workers were taken to the hospital with burns. Their condition is being assessed."
2025-12-11 17:16:18,@kursivm,39159,https://t.me/kursivm/39159,domestic politics,Kazakhstan,,", 11 . . , , . . 

 , ; .

 , . .

: Shutterstock

@kursivm #kursiv_news","A one-month ban on importing chicken eggs has been implemented in Kazakhstan. The Ministry of Agriculture issued a decree that took effect on December 11 and lasts for one month. It applies to all types of transportation. This means you cannot import eggs from any countries, including those within the Eurasian Economic Union or third-party countries. However, there are exceptions: the ban does not apply to transiting eggs through Kazakhstan's territory if they are heading to another country; nor does it affect egg movement between countries in the EAEU via Kazakhstan. The Ministry of Agriculture explained that this temporary ban was implemented to support Kazakhstani egg producers and protect the domestic market. The goal is to allow local farms to operate stably and supply the country with products."
2025-12-11 18:17:45,@kursivm,39160,https://t.me/kursivm/39160,foreign relations,Kazakhstan,,"- , . .
 , , , , , 80- , .
 - .
 . , .

@kursivm #kursiv_news","President of Kazakhstan Kassym-Jomart Tokayev arrived in Ashgabat for the forum on World and Trust. At the airport, he was met by Chairman of the Halk Maslakhat of Turkmenistan Gurbanguly Berdimuhamedov. 'The agenda we were offered is more than relevant in today's unstable, unpredictable world, especially in the context of the 80th anniversary of the creation of the United Nations,' Tokayev said. Berdimuhamedov thanked the high guest for participating in the forum and highlighted the significance of bilateral cooperation in economy and cultural-humane sphere. 'I would like to thank you for your personal contribution to strengthening relations between Turkmenistan and Kazakhstan. On behalf of our fraternal Kazakh people, I convey best wishes.'"
2025-12-11 18:50:10,@kursivm,39161,https://t.me/kursivm/39161,foreign relations,unknown,,". , , , . 
 .
 , .
@kursivm #kursiv_news","Kazakhstan's President Kassym-Jomart Tokayev met with Turkmenistan's President Serdar Berdymukhammedov. During the meeting, leaders discussed cooperation prospects in trade, logistics, energy and other areas where the countries have established close ties and are ready to move forward further. Turkmenistan's president warmly welcomed his colleague."
2025-12-11 19:24:45,@kursivm,39162,https://t.me/kursivm/39162,domestic politics,Kazakhstan,,". . , - Kazinform.
 , 201 .
 . , . , 25 .

@kursivm #kursiv_news","In Kostanay region, Deputy Director of Oblzdrav E. Dospanov was arrested for abuse of official duties. The Department of KNB in Kostanay region reported the arrest of Dospanov, deputy head of Oblzdrav. Other details are not disclosed due to Article 201 of the Criminal Procedure Code of Kazakhstan."
2025-12-11 02:58:06,@kyrgyzforpost,3923,https://t.me/kyrgyzforpost/3923,foreign relations,Kyrgyz Republic,,". , , , . , . 

 - . , , - , , , . , , . 

 , . , . , , ? , , .","The idea of reintroducing the death penalty was dismissed by constitutional court judges who were instructed by Kyrgyz President Japarov to form a conclusion. The Constitutional Court repeated arguments made at the UN. It seems that the administration's interpretation of legal risks is too careless, as it claimed 'no risks' in the corresponding field of legal risks in the explanatory note to the law project."
2025-12-11 04:02:06,@kyrgyzforpost,3924,https://t.me/kyrgyzforpost/3924,domestic politics,Kyrgyz Republic,,", - . - . - . . - . , - . , , , , - , : ?.","Could Kyrgyzstan break its system and hold a referendum anyway. But the likely scenario is negligible. Risks of being thrown off the civilized international community and creating a precedent for exiting signed agreements in Central Asia - huge. Therefore, Kyrgyz President Sadyr Japarov preferred diplomatically to omit the initiated process of reviewing the relevant article of the Constitution of the Republic on the day when the UN Universal Declaration of Human Rights was adopted. On that same day, he met with the Ombudsman of Kyrgyzstan for human rights, Jamila Djamanbaeva. He also congratulated the people on the Day of Protection of Rights and again - no mention of returning the death penalty or refusing possible changes. The people were stirred, public discussions were held, but after criticism from those who 'support' - they fell silent, leaving a sense of wonder: 'What was that?'"
2025-12-11 05:02:06,@kyrgyzforpost,3925,https://t.me/kyrgyzforpost/3925,foreign relations,unknown,,"- , Google Apple . , . . Google , Apple 150 , , , , , , , . , - .","Google and Apple sent messages to their users about possible cyberattacks. The messages were sent worldwide by Google, and by more than 150 countries including Kazakhstan, Uzbekistan, Pakistan, Saudi Arabia, Angola, Egypt, Tajikistan. There was no selectivity in the warnings or potential attacks - they did not have any geographical targeting."
2025-12-11 06:02:06,@kyrgyzforpost,3926,https://t.me/kyrgyzforpost/3926,foreign relations,Kyrgyz Republic,,". - . 10 .

 . , CASA-1000.

 . .

 , - , . 

 , .
# #
@rybar_stan","The route has been restructured. Kyrgyzstan is trying to gain access to Pakistani ports. In order to enter the global market, Kyrgyz President Sadyr Japarov discussed with Pakistan's Prime Minister Shahbaz Sharif using Karachi and Gwadar ports. The goal is to increase bilateral trade by 10 times. Kyrgyzstan hopes for a long-term access to new markets of supply. In exchange, infrastructure construction through Tajikistan will be accelerated, which will allow supplying Pakistan with 'summer surpluses' electricity in the framework of the CASA-1000 project. However, do not forget about Pakistan's interests in the region especially considering its ties with Britain and cooperation with OIC. Kyrgyzstan's and Tajikistan's investments in exporting electricity to Islamabad are not ready to be considered separately from the exploitation of Kyrgyz mining sites. Considering the permanent conflict between Afghanistan and Pakistan, as well as several transit countries on the way to Pakistani ports, building a new route for Kyrgyzstan will be costly and difficult. Its success will depend on many factors over which in Bishkek they have no control."
2025-12-11 06:03:06,@kyrgyzforpost,3927,https://t.me/kyrgyzforpost/3927,foreign relations,Kyrgyz Republic,,"- . . , , .",A year on Kyrgyzstan's ambassador to the US has ended with Moldogazyev losing his position. 'Successes' look especially pale against active communication with neighboring Uzbekistan and Kazakhstan. Building relationships with a country that first in its National Strategy moved Russia from enemy to partner will be former Mongolian envoy Aidarali Atykbay.
2025-12-11 07:05:27,@kyrgyzforpost,3928,https://t.me/kyrgyzforpost/3928,domestic politics,Kyrgyz Republic,,", . - , . - , , 24/7 , . .","Government officials in Kyrgyzstan now seem to be afraid of spending extra som and try to allocate 'budget funds not provided, work is being carried out with the support of partners'. Even if the expenditures are justified - for example, New Year's. Shaking happens either from fear of possible accusations of corruption or excessive unnecessary spending, or a feeling that they will have to report again about glowing 24/7 Christmas lights in times of budget deficit, preventing sleep. But this post will be read in high offices and we will prevent the cancellation of the Bishkek New Year illumination."
2025-12-12 02:58:06,@kyrgyzforpost,3929,https://t.me/kyrgyzforpost/3929,foreign relations,Kyrgyz Republic,,". . 93%, USDKG, . .","Kyrgyzstan participates in the Eurasian Economic Commission Council meeting in Moscow. The main focus is on expanding trade cooperation within the EAEU. The share of calculations in national currencies has already reached 93%, and Kyrgyzstan plans to use the USDKG stablecoin, which is backed by gold, in cross-border transactions. This could further strengthen the republic's position as an exporter and importer on the world stage."
2025-12-10 11:51:10,@logistan,10567,https://t.me/logistan/10567,macroeconomics,unknown,"exports, imports, investment, FDI",", , 100+ 

 . 100 , .

 :

 
 
 

 .","Sber expanded the international payment geography for business. Now payments are available to more than 100 countries, and a round-the-clock VED support line is operational during weekdays. What the bank offers: assistance with document processing, selection of an individual route for complex VED transactions, consultations on foreign exchange control. Leave your request for payment on the website."
2025-12-10 13:55:16,@logistan,10568,https://t.me/logistan/10568,foreign relations,Uzbekistan,,"Hyundai Rotem 

 Hyundai Rotem (7 ), , ChosunBiz.

 2026 .

 (35 ), EMU-260, 2026 .

 .

 LogiStan , 2024 Hyundai Rotem . $200 .

 : Hyundai 

Logistan.info| |","Hyundai Rotem has sent the first of six ordered high-speed trains to Uzbekistan. The train, consisting of seven cars produced in South Korea for 'Uzbek Railways', is expected to arrive in January-February 2026. The remaining five trains (35 cars) are planned to be delivered by 2026. These trains were designed considering the climatic conditions of Uzbekistan and equipped with additional protection mechanisms against dust. LogiStan previously reported that in June 2024, 'Uzbek Railways' and Hyundai Rotem signed a contract for the supply of six high-speed trains to Uzbekistan and their subsequent maintenance. The deal was worth $200 million."
2025-12-10 14:06:12,@logistan,10569,https://t.me/logistan/10569,domestic politics,unknown,,"InfraNews , , .","Chairman of the Committee for Transport and Logistics of the Union of Cement Producers ""SOYUZCEMENT"" and Director of Procurement and Logistics of A.O. ""Cementros"" Denis Nazarov spoke in an interview with InfraNews about the rapid departure of construction goods from the railway, why the measures taken by RZhD do not have a positive effect and even lead to an increase in the number of orders that are not supported by real loading."
2025-12-10 14:50:22,@logistan,10570,https://t.me/logistan/10570,domestic politics,unknown,,"( ):

 -1 17 30 2025 . 

 08:38, 12:50.

 -1 17 30 2025 . 

 14:50, 18:57.

 -1 29 31 2025 .

 15:30, 22:06.

 -1 30 2025 1 2026 .

 11:10, 18:05.

 -1 29, 30 31 2025 .

 20:25, 23:01.

 -1 29, 30 31 2025 .

 23:25, 02:10.

 3 .

 : 

 / 

 

Logistan.info| |","( ):

 -1 17 30 2025 . 

 08:38, 12:50.

 -1 17 30 2025 . 

 14:50, 18:57.

 -1 29 31 2025 .

 15:30, 22:06.

 -1 30 2025 1 2026 .

 11:10, 18:05.

 -1 29, 30 31 2025 .

 20:25, 23:01.

 -1 29, 30 31 2025 .

 23:25, 02:10.

 3 .

 : 

 / 

 

Logistan.info| |"
2025-12-10 15:28:18,@logistan,10571,https://t.me/logistan/10571,foreign relations,Kazakhstan,,"Qarmet 

 , Qarmet , . ( ).

 2025 260 350 .

Qarmet ( ) . , .

 8 2025 2,4 .

 .

 LogiStan , $14 $15 .

Logistan.info| |","Qarmet, Kazakhstan's largest steel producer, has started producing premium steel grades needed for the construction of nuclear power plants. In 2025, production increased from 260 to 350 types of steel. The project involves a Russian state corporation 'Rosatom' and is expected to cost between $14-15 billion."
2025-12-10 15:47:41,@logistan,10572,https://t.me/logistan/10572,macroeconomics,Kazakhstan,"budget, investment, exports, imports, trade, infrastructure","2025 - 260 , .

 :

 72 

 103 

 21 

 64 

 .

 LogiStan , 2025 598 ($1,15 ) 13 . 

 : , 

Logistan.info| |","In the West of Kazakhstan, four highways have been repaired. From January 2025, in the Western Kazakhstan region of Kazakhstan, 260 kilometers of state roads have been repaired. The projects include: reconstruction of the 'Podstepnoe - Fedorovka' highway (72 km), repair of the 'Unige - Bisen - Saihin' highway (103 km), intermediate repair of the road to the village Khantorda (21 km), and intermediate repair of the 'Aktobe - Uralsk' highway (64 km). The cost of these projects was not disclosed by KazAutZhol. Earlier, LogiStan reported that in 2025, Kazakhstan's government planned to allocate 598 billion tenge ($1.15 billion) for road repair and construction of 13 thousand kilometers."
2025-12-10 16:32:25,@logistan,10573,https://t.me/logistan/10573,domestic politics,Kazakhstan,,"2030 

 124 . - .

 , 46 2025 .

 , 2025 175 . 

 , / 2030 .

 LogiStan , ( ) 142,5 ( $280,9 ) .

 : Stadler?

Logistan.info| |",The Ministry of Transport announced that the national railway operator plans to fully update its passenger train fleet by 2030. The ministry also mentioned acquiring 175 new passenger cars in 2025 and completing the renovation of 46 stations by the end of 2025.
2025-12-10 19:45:02,@logistan,10574,https://t.me/logistan/10574,foreign relations,Uzbekistan,,"DP World

 DP World () , Ariana News.

 DP World - .

 , , .

 DP World .

 : DP World Tashkent Invest $288 

Logistan.info| |","Afganistan's authorities have handed over the Haxtaton and Torhram border crossings to DP World. The agreement includes modernizing the Haxtaton crossing with Uzbekistan and the Torhram crossing with Pakistan, under a public-private partnership. DP World will build new warehouses, install equipment for cargo inspection, and implement modern digital customs systems. No details on implementation timelines or costs were provided."
2025-12-11 06:13:07,@logistan,10575,https://t.me/logistan/10575,domestic politics,unknown,,", .

 2025 :

 232 

 72 

 ( ) 58 

 ( 80% ). 

, 29 2025 . 

-2 .

 : 
 

Logistan.info| |",", .

 2025 :

 232 

 72 

 ( ) 58 

 ( 80% ). 

, 29 2025 . 

-2 .

 : 
 

Logistan.info| |"
2025-12-11 08:23:18,@logistan,10576,https://t.me/logistan/10576,macroeconomics,Uzbekistan,"exports, imports, investment, FDI","Centrum Air AerCap Airbus A321neo

- AerCap Holding Centrum Air Airbus A321neo. 

 2027 .

 .

 Centrum Air 2023 - .

 2025 13 .

 : Centrum Air Avolon Airbus A320neo

Logistan.info| |","Centrum Air and the Irish-American AerCap Holding signed a contract for leasing two Airbus A321neo aircraft. The delivery is planned for Q4 2027. Centrum Air, established in 2023, has its headquarters in Tashkent. As of November 2025, the airline's fleet consisted of 13 aircraft."
2025-12-11 09:53:45,@logistan,10577,https://t.me/logistan/10577,macroeconomics,Kyrgyz Republic,"exports, imports, investment, FDI, industrial production, trade, employment, wages, budget, deficit, debt, inflation, interest rates, exchange rate","11 2025 4 158 . 

 $908 ). 

 1 838 (+79%) $437 (+93%) , .

 828 . 

 $142 .

 368 (+80%) $98 ( 3,2 ) , .

 : 11%

Logistan.info| |","In the first 11 months of 2025, Kyrgyzstan's transport ministry identified 4,158 violations of weight and dimensional norms in road cargo transportation. Violators were fined $908,000 (up by 79% from a year ago). Also, for violating international transportation requirements, drivers were fined $142,000 (368 more cases than last year, with an increase of 3.2 times). The article also mentions that the volume of road cargo transport in Kyrgyzstan increased by 11%."
2025-12-11 11:55:38,@logistan,10578,https://t.me/logistan/10578,foreign relations,unknown,,"Anadolu Isuzu SamAuto $80 

 Anadolu Isuzu 75,2% SamAuto, .

 $80 .

 $80 , .

 .

 , , , .

 Anadolu Isuzu Automotive Industry & Trading Isuzu. Anadolu Group.

 LogiStan , 2025 326,3 .

 28,6 9,6% , .

Logistan.info| |","Anadolu Isuzu privatized SamAuto, an Uzbekistan auto plant, for $80 million. The Turkish company will invest another $80 million in the plant to produce buses and electric buses, as well as create service centers across Uzbekistan. The project's implementation timeline is not specified. Anadolu Isuzu plans to export these buses to Central Asia, South Caucasus, Middle East, and Africa."
2025-12-11 13:44:11,@logistan,10579,https://t.me/logistan/10579,foreign relations,Kazakhstan,,"68 2025 

 4 5,6% , . , LS aqparat.

 29 2025 .

 : 

Logistan.info| |","Kazakhstan can only export up to 68 million tons of oil via the Caspian Pipeline Consortium (CPC) in 2025, which is 4 million tons or 5.6% less than planned. This was stated by Minister of Energy Eral Akkenzhanov. The reason for not meeting the plan is critical damage to one of three mobile unloading devices at the CPC terminal in the Caspian Sea due to attacks by Ukrainian unmanned boats on November 29, 2025."
2025-12-11 14:51:21,@logistan,10580,https://t.me/logistan/10580,macroeconomics,Kazakhstan,"debt, budget, deficit, exports, imports, investment, FDI","$1,5 

 3,7 ($7,104 ). .

 , 2025 0,8 ($1,536 ) 27,6%.

 , IPO 2026 . 

 LogiStan , 2026 38% / .

 : / 

Logistan.info| |","Debt of Kazakhstani Railways has increased by $1.5 billion from the beginning of the year. Credit portfolio of Kazakhstani Railways is currently 3.7 trillion tenge ($7.104 billion). Ufuk Director for Finance Daier Kusherov said at a briefing that as of January 2025, credit debt has increased by 0.8 trillion tenge ($1.536 billion) or 27.6%. Also, Daier Kusherov announced that Kazakhstani Railways plans to go public in 2026."
2025-12-11 16:30:19,@logistan,10581,https://t.me/logistan/10581,domestic politics,Russia,,", . InfraNews .

 , , , . , .","The Russian Ministry of Transport withdrew a draft law requiring freight shippers to coordinate their transport requests with railway operators. This was explained by Denis Nazarov, Chairman of the Committee on Transport and Logistics at ""SUEZCEMENT"", who said that they submitted detailed objections to this initiative, outlined potential risks, and sent them to key institutions. As a result, the Ministry withdrew the draft for consideration and returned it for revision based on industry associations' opinions."
2025-12-11 16:52:38,@logistan,10582,https://t.me/logistan/10582,foreign relations,Kazakhstan,,"- $122,6 

 - 133,6 , ( ).

 63,8 ($122,6 ).

, 400 TEU (11 ) .

 .

, 20%

 LogiStan , IBC Global, 2025 2 .

 A 527 26,3% .

Logistan.info| |","In the northwestern part of Kazakhstan, a logistics center is being built for $122.6 million. 'Kedentransservis' and 'TLK Tobol' are constructing a transport-logistics complex 'Tobol' with an area of 133.6 hectares in Kostanay city, Kostanay region. The project cost is 63.8 billion tenge ($122.6 million). Its capacity will be up to 400 thousand TEU (11 million tons of goods) per year. Regional authorities have not yet announced the expected date for the center's commissioning. It is expected that after its launch, the volume of freight transport in Kostanay region will increase by 20%. Logistan previously reported that according to IBC Global data, as of the third quarter of 2025, Kazakhstan has more than 2 million square meters of warehouse space. Of these, warehouses class A - 527 thousand square meters or 26.3% of Kazakhstan's total warehouse area."
2025-12-11 18:28:29,@logistan,10583,https://t.me/logistan/10583,foreign relations,Kazakhstan,,"CNPC 

Dushanzi Petrochemical 17 440 , .

 .

 , 1000 .

Dushanzi Petrochemical ( ) (CNPC). .

 LogiStan , Jet A-1, .

Logistan.info| |","Dushanzi Petrochemical, a subsidiary of China National Petroleum Corporation (CNPC), sent the first shipment of aviation fuel to Kazakhstan. This is the first time Chinese aviation fuel has been supplied to Kazakhstan. Under the contract, CNPC plans to supply 1000 tons of aviation fuel to Kazakhstan. Dushanzi Petrochemical is located in Karamay, China. Logistan previously reported that the Karaganda airport will be the first in Kazakhstan to refuel aircraft with Jet A-1 fuel, which will be supplied from China."
2025-12-10 12:37:17,@mislinemisli,19281,https://t.me/mislinemisli/19281,domestic politics,unknown,,": - 2025 5,3 . , , . , 10%, . .

 , . . , , .

 , 2026 , . , , .",": - 2025 5,3 . , , . , 10%, . .

 , . . , , .

 , 2026 , . , , ."
2025-12-10 13:51:27,@mislinemisli,19282,https://t.me/mislinemisli/19282,macroeconomics,Russia,"inflation, interest rates, exports, imports, investment, FDI, industrial production, trade, employment, wages, budget, deficit, debt",": - . 2026 . 5% 7% 2025 .

 , , : . , 2025 400 .

 , . 80% . - , .","Sber conducted internal stress tests and presented a forecast for the next year. Sber analysts look at 2026 with moderate optimism. Expected price growth of 5% and sales growth of 7% relative to 2025. To support business activity, 'Personal Trading Participant' service from Sber is launched, automating all stages of participation in state procurements: from selecting auctions and analyzing documents to applying for a guarantee from Sber. Expected to attract more than 400 new players by the end of 2025. However, the bank acknowledges that monetization of generative AI remains problematic with 80% costs on training. The entire market is looking for business models to make AI cost-effective and turn it into a source of income."
2025-12-10 15:42:45,@mislinemisli,19283,https://t.me/mislinemisli/19283,domestic politics,Russia,"budget, exports, investment, FDI, industrial production, trade, wages, employment, debt, deficit, reserves, current account, investment, macroeconomics",". 60 . . , 48 , , .

 2024-2025 720 . 190 . 2025 , . 2021-2025 140,3 (+14,3% 2016-2020), 2025 51,2 (+6,5% ).","The government continues to compensate for the negative effects of a tough export ban on agriculture. A decision by Mikhail Mishustin from the reserve fund has allocated 60 billion rubles to banks for subsidizing low-interest loans. This will support payments on at least 48 thousand loans, which farms took not only for production and processing but also for veterinary drugs and purchasing agricultural equipment. Total state financing of agriculture in 2024-2025 is about 720 billion rubles. In 2025, the countryside received through mechanisms of subsidized funding 190 billion rubles, according to the premier. Systematic support by the government for rural areas has brought a noticeable effect - stability in grain production - annual volume from 2021-2025 is 140.3 million tons (+14.3% compared to 2016-2020), agricultural exports in 2025 are expected to increase to $51.2 billion (+6.5% year-over-year)."
2025-12-10 18:32:15,@mislinemisli,19284,https://t.me/mislinemisli/19284,macroeconomics,Russia,"exports, imports, trade, employment, wages, industrial production, investment, FDI, budget, deficit, debt, reserves, current account, GDP, inflation, exchange rate, employment, wages, industrial production, trade, exports, imports, investment, FDI, budget, deficit, debt, reserves, current account","# .

 2025 52% . , . , , , . , , , .

 , - , FM Logistic , . , .
 300 . , , , 20-30%, .
 . .
 , , - -, Fashion Consulting Group , .
 Dior, Gucci, Louis Vuitton 35-40% , . Poizon 95fen. 

 , , .
 , .
 , . , .
 , .
 , .
 , , - , . , .
 , , , . , . .

# 
#luxury
#

@veromanovaTV","The Telegram message discusses the increase in luxury goods orders from other countries to Russia by 52% in 2025. It mentions that most premium products come from the USA and China, with some also coming through Belarus, Armenia, Kazakhstan, UAE, France, Italy, Germany, etc. The text also talks about the rise in import volumes due to increased purchasing power and higher prices for luxury goods like cosmetics and perfumes. It highlights the shift of business partnerships towards Eastern markets due to restrictions on imports from Western countries."
2025-12-11 06:59:12,@mislinemisli,19286,https://t.me/mislinemisli/19286,foreign relations,unknown,,", , , . 

 : , . , , ( ), . , 2026 , 2027-.","The European Commission will compile a list of countries that won't need to request prior approval for gas imports from the EU as part of an phased ban on Russian gas. The document introduces a pre-approval control mechanism: if it's not in place, importation will be automatically rejected and origin checks will be done before reaching the EU's customs territory. Exemptions are given to producers that the EU has already significantly imported from, and which either don't support Russia's gas sector (up to their own bans and restrictions) or lack infrastructure for importing Russian gas. Earlier it was agreed that the ban on Russian LNG would start at the end of 2026 and on pipeline gas in autumn 2027."
2025-12-11 09:43:00,@mislinemisli,19287,https://t.me/mislinemisli/19287,macroeconomics,unknown,"debt, interest rates, reserves, current account, budget, deficit, debt, employment, wages, industrial production, trade, exports, imports, investment, FDI",", . 1,5 , .

 , , , . , .

 2025 350 , 80% , .","( ) . , , , 1,5 . . 350 2025 , ( )."
2025-12-11 10:38:50,@mislinemisli,19288,https://t.me/mislinemisli/19288,domestic politics,unknown,,"3,53,75% , . FOMC , 2025 1,7% 2,9%. , , 4,5%, 2026 , , , .

 , , : , , .

 , 0,2 .. 2025 . , , 1,9% 2025- 2,1% 2026-. 43 .","3,53,75% , . FOMC , 2025 1,7% 2,9%. , , 4,5%, 2026 , , , .

 , , : , , .

 , 0,2 .. 2025 . , , 1,9% 2025- 2,1% 2026-. 43 ."
2025-12-11 14:27:56,@mislinemisli,19289,https://t.me/mislinemisli/19289,domestic politics,unknown,,": 2025 . 34,5% , 30%, 25%. , , , 21,4% 20,7% . 2022 , 139%.

 : , . 6%, , . , , : 3,5 , , .",": 2025 . 34,5% , 30%, 25%. , , , 21,4% 20,7% . 2022 , 139%.

 : , . 6%, , . , , : 3,5 , , ."
2025-12-11 16:40:07,@mislinemisli,19290,https://t.me/mislinemisli/19290,foreign relations,Russia,,", . . , . 

 . . @banksta","European regulators are becoming more interested in information about assets linked to Russian legal entities and institutional investors. Several Russian brokers report increased requests for large counterparties, related to structures on Cyprus and other EU countries. Attempts at additional identification are also being made for already blocked assets. It seems that European officials decided to compile a more complete database for further attempts at expropriation."
2025-12-10 10:42:46,@newsarmenia,65765,https://t.me/newsarmenia/65765,foreign relations,Armenia,,"- I 2026 

 , , , , , - . , , , , - .

@newsarmenia","Azerbaijani border section will be delimited in Q1 2026 - Speaker. 'Need to say that in some questions we hurry, in some Azerbaijan side, but the process continues, and I consider that in the near future we also delimit another part. Can't say exactly about the area or the timing, think it will happen in the first quarter of next year', - stated Speaker of the National Assembly of Armenia A. Simonyan at briefing on Wednesday."
2025-12-10 10:59:12,@newsarmenia,65766,https://t.me/newsarmenia/65766,domestic politics,Armenia,,"-: 20 

 - , . , 20- , , . - .

@newsarmenia","A news agency called News-Armenia celebrated its 20th anniversary, summarizing a long journey from the first news feeds to modern digital media systems. At a festive event marking 20 years of the agency, friends, partners, and like-minded people gathered. How it was - in photo gallery."
2025-12-10 11:25:36,@newsarmenia,65767,https://t.me/newsarmenia/65767,macroeconomics,Armenia,"employment, wages, industrial production, trade, exports, imports, investment, FDI",": ""-"" -

 - 8 . .

 , 20- , , , , .

 ""-"", "", - .

 """", 2017 .

@newsarmenia",@newsarmenia
2025-12-10 11:41:01,@newsarmenia,65768,https://t.me/newsarmenia/65768,foreign relations,Armenia,,"3+3

 , , - , - .

@newsarmenia","Alen Simonyan did not rule out the participation of an Armenian delegation in a possible meeting in Baku in a '3+3' format. He said, 'I do not consider it logical to remain outside any regional format and not participate, and I exclude the possibility of Armenian delegation's participation in any planned event in Baku.'"
2025-12-10 11:51:13,@newsarmenia,65769,https://t.me/newsarmenia/65769,foreign relations,Armenia,,"BTS , 

 RM , Weverse ( 30 ) , .

@newsarmenia","@newsarmenia: RM , , ."
2025-12-10 12:09:01,@newsarmenia,65770,https://t.me/newsarmenia/65770,foreign relations,Armenia,,"""-"" - 

 ""-"" . , .

"" , , "" "". , , , - 20- ""-"".

 , , , , .

@newsarmenia","The director of marketing and communications at the Eremyan Group, Lusine Eremyan, thanked the agency 'News-Armenia' for high-level cooperation. She said that through their collaboration, they aim to learn from each other and create new values together."
2025-12-10 13:14:33,@newsarmenia,65771,https://t.me/newsarmenia/65771,foreign relations,Armenia,,", 

"" , "", - - . 

@newsarmenia","The Armenian Ministry of Foreign Affairs (MIAD) denied claims from Baku that the agenda for strategic partnership between Armenia and the EU contradicts the peace process. 'The agenda for cooperation between Armenia-EU reflects the content of established and deepening bilateral cooperation between Armenia and the European Union, based on common values and mutual interests,' said press secretary Aini Badalyan of MIAD."
2025-12-10 14:50:08,@newsarmenia,65772,https://t.me/newsarmenia/65772,domestic politics,unknown,,"Time "" "" 

 30- , , , - , .

: Time/X
@newsarmenia","Time magazine named Leonardo DiCaprio 'Actor of the Year.' Despite a 30-year acting career, viewers are still excited about Leo's roles in movies and theater, and they want to see him more than ever. Photo: Time/X"
2025-12-10 15:24:01,@newsarmenia,65773,https://t.me/newsarmenia/65773,foreign relations,Armenia,,": 

 . , , . .

 . - , , .

 - 

@newsarmenia","A practical advice from an Armenian psychologist on how to enjoy the holidays without stress and debts. The traditional holiday customs in Armenia are changing, with more people preferring to travel and learn about new traditions in other countries."
2025-12-10 15:58:12,@newsarmenia,65774,https://t.me/newsarmenia/65774,domestic politics,Armenia,,"-. 

 "" "" , . .

"" 2 , - , "", - .

 , "" "".

: - 
@newsarmenia","A sewage pipe has burst in the capital's Malatia-Sebastia community. The third day of the emergency is being handled by repair crews, which arrived two hours after the incident on Sunday morning. The problem occurred at a sewer collector on Zoravar Andranik Street. Crews are trying to fix it and have encountered difficulties because the manholes are under asphalt."
2025-12-11 04:59:55,@newsarmenia,65775,https://t.me/newsarmenia/65775,foreign relations,Armenia,,"- 

 .

@newsarmenia","Armenian Prime Minister Nikol Pashinyan will travel from Hamburg to Moscow. There, he will participate in the Eurasian Economic Commission intergovernmental commission meeting."
2025-12-11 05:27:01,@newsarmenia,65776,https://t.me/newsarmenia/65776,domestic politics,unknown,,"- 

 - 

 : 

 

 ""-"" - 

 3+3

 : ""-"" - 

 - I 2026 

- 20 - 

 

 , 

 

 - 

 XV 

 -:
ARKA News Agency

 | 
 

Career Hub Armenia
NewsArmenia","Main events from the AMI 'News-Armenia' for the past day
A sewage pipe burst in southern Yerevan
Armenian MFA: cooperation with the EU does not hinder a peaceful process with Azerbaijan
Annual New Year's market will open in Yerevan
AMI 'News-Armenia' partnership with business creates new values - deputy director general of G.K. Eremyan
Alek Simeonyan did not rule out participation of Armenian delegation in possible meeting in Baku in a format of '3+3'
Central Bank RA: AMI 'News-Armenia' is one of our best media partners
Armenian-Azerbaijani border section will be demarcated in Q1 2026 - speaker
'News-Armenia' has been leading on the Armenian media market for 20 years thanks to professionalism - Rector RAU
Solution of the Armenian prisoners issue in Baku may be simplified in a cooperative and peaceful atmosphere - Pashinyan
Political establishment in Yerevan and Baku have strong will to peace, but there is a problem of trust - Secretary of the Council of Ministers of Armenia
For Armenia's entry into the EU significant preconditions must be met - Merz
Pashinyan is confident about soon opening the Armenian-Turkish border"
2025-12-11 06:11:02,@newsarmenia,65777,https://t.me/newsarmenia/65777,foreign relations,Armenia,,": , - 

 , , , , . . , , ? - . 

@newsarmenia","Pashinyan: leaving the EAEU is not Armenia's goal, but EU membership is - 'We understand that simultaneous membership in the Eurasian Economic Union and the EU is impossible, and we understand that a moment will come when we need to make a decision. But today is not such a moment. There is no need to take such a decision now, and if there isn't, why should we take it?' said Armenia's Prime Minister."
2025-12-11 06:27:47,@newsarmenia,65778,https://t.me/newsarmenia/65778,foreign relations,Armenia,,"2018 . , , .

 , . , , . - , .

 , , .

@newsarmenia","@newsarmenia One day with famous Armenian violinist Diana Adamyan. Her impressive achievements at major international competitions have made her one of the brightest representatives of her generation. The concert featured in the video took place in Geneva together with performers from the Academy of Music. Winner of the prestigious Yehudi Menuhin Competition and holder of the Grand Prize of the International Fund for Musical Awards, Diana continues to conquer world stages."
